label,text
Parkinson's,"I have been experiencing headache, abdominal pain, memory loss, fatigue, cough, tremors."
Influenza,"I have been experiencing loss of appetite, stiffness, dizziness, fever, speech difficulty, vomiting."
Parkinson's,"I have been experiencing fatigue, fever, increased urination, difficulty breathing, sore throat."
Tuberculosis,"I have been experiencing dizziness, dry skin, vomiting, chest pain, increased urination."
Gout,"I have been experiencing night sweats, diarrhea, stiffness, fever."
HIV/AIDS,"I have been experiencing swelling, memory loss, difficulty walking, dry skin, headache."
Gout,"I have been experiencing speech difficulty, abdominal pain, memory loss, hair loss, headache, vomiting."
Ulcer,"I have been experiencing chest pain, muscle pain, shortness of breath."
Hypertension,"I have been experiencing headache, hair loss, stiffness."
Hepatitis,"I have been experiencing tremors, increased urination, muscle pain."
Measles,"I have been experiencing stiffness, abdominal pain, nausea, joint pain, night sweats, vision changes."
COVID-19,"I have been experiencing speech difficulty, dry skin, headache, skin rash, weight loss, rapid heartbeat."
Depression,"I have been experiencing difficulty walking, fever, loss of appetite, fatigue, shortness of breath, sore throat."
Rubella,"I have been experiencing night sweats, muscle pain, headache, difficulty walking, shortness of breath, joint pain."
Epilepsy,"I have been experiencing fever, memory loss, swelling, shortness of breath, sore throat, cough."
Depression,"I have been experiencing stiffness, dry skin, cough, chest pain, night sweats."
Arthritis,"I have been experiencing headache, increased urination, memory loss, weight loss."
Pneumonia,"I have been experiencing night sweats, shortness of breath, dizziness."
Epilepsy,"I have been experiencing skin rash, difficulty walking, sore throat."
Anxiety,"I have been experiencing diarrhea, vision changes, fever, night sweats, stiffness."
Arthritis,"I have been experiencing difficulty walking, vomiting, shortness of breath, fever, night sweats."
HIV/AIDS,"I have been experiencing increased urination, sore throat, loss of appetite, difficulty breathing, difficulty walking."
Hypertension,"I have been experiencing muscle pain, weight loss, nausea, fatigue, swelling, hair loss."
Hypertension,"I have been experiencing diarrhea, loss of appetite, nausea, night sweats."
Anxiety,"I have been experiencing fever, muscle pain, memory loss."
Gastritis,"I have been experiencing dizziness, speech difficulty, chest pain, headache."
Diabetes,"I have been experiencing diarrhea, sore throat, muscle pain, stiffness, hair loss."
Arthritis,"I have been experiencing diarrhea, night sweats, muscle pain, headache, shortness of breath, rapid heartbeat."
Asthma,"I have been experiencing weight loss, speech difficulty, dry skin, dizziness."
Common Cold,"I have been experiencing tremors, weight loss, fatigue, abdominal pain."
Gout,"I have been experiencing abdominal pain, chest pain, fatigue, fever."
Bronchitis,"I have been experiencing fatigue, speech difficulty, chest pain."
Hepatitis,"I have been experiencing swelling, abdominal pain, sore throat."
Rubella,"I have been experiencing hair loss, chest pain, headache, nausea."
Hepatitis,"I have been experiencing difficulty walking, memory loss, dry skin."
Epilepsy,"I have been experiencing increased urination, memory loss, nausea, sore throat, skin rash."
Diabetes,"I have been experiencing tremors, sore throat, night sweats, dizziness, vomiting."
Migraine,"I have been experiencing dry skin, weight loss, diarrhea, stiffness, shortness of breath, night sweats."
Anxiety,"I have been experiencing swelling, nausea, abdominal pain, dry skin."
Tonsillitis,"I have been experiencing speech difficulty, diarrhea, weight loss."
Epilepsy,"I have been experiencing sore throat, swelling, stiffness."
Pneumonia,"I have been experiencing rapid heartbeat, cough, loss of appetite, shortness of breath, speech difficulty."
HIV/AIDS,"I have been experiencing chest pain, stiffness, memory loss, weight loss, abdominal pain."
Common Cold,"I have been experiencing night sweats, shortness of breath, weight loss, loss of appetite, stiffness."
Ulcer,"I have been experiencing nausea, difficulty walking, swelling, rapid heartbeat, joint pain, weight loss."
Arthritis,"I have been experiencing vision changes, speech difficulty, dry skin, fever, weight loss."
Bronchitis,"I have been experiencing vomiting, skin rash, fever."
Diabetes,"I have been experiencing muscle pain, abdominal pain, tremors."
Osteoporosis,"I have been experiencing difficulty breathing, abdominal pain, difficulty walking, fever."
Epilepsy,"I have been experiencing weight loss, rapid heartbeat, tremors."
Lupus,"I have been experiencing muscle pain, abdominal pain, difficulty breathing, shortness of breath, headache."
Common Cold,"I have been experiencing hair loss, loss of appetite, chest pain."
Influenza,"I have been experiencing sore throat, fatigue, muscle pain, night sweats, memory loss."
Chickenpox,"I have been experiencing sore throat, memory loss, muscle pain."
Gastritis,"I have been experiencing difficulty walking, skin rash, increased urination, dry skin, rapid heartbeat."
Arthritis,"I have been experiencing fever, rapid heartbeat, difficulty breathing."
Epilepsy,"I have been experiencing weight loss, difficulty walking, chest pain."
Arthritis,"I have been experiencing stiffness, nausea, cough, muscle pain."
Depression,"I have been experiencing fever, swelling, dry skin, tremors, headache."
Ulcer,"I have been experiencing sore throat, diarrhea, dry skin."
Depression,"I have been experiencing fever, tremors, skin rash, diarrhea, night sweats."
HIV/AIDS,"I have been experiencing speech difficulty, diarrhea, memory loss."
Anxiety,"I have been experiencing hair loss, fatigue, loss of appetite, swelling, nausea, fever."
Influenza,"I have been experiencing headache, hair loss, dry skin, dizziness, speech difficulty, abdominal pain."
COVID-19,"I have been experiencing dry skin, vomiting, swelling, memory loss, nausea."
Common Cold,"I have been experiencing increased urination, night sweats, muscle pain, fever."
Gastritis,"I have been experiencing abdominal pain, night sweats, shortness of breath, stiffness, speech difficulty, chest pain."
HIV/AIDS,"I have been experiencing abdominal pain, skin rash, stiffness."
HIV/AIDS,"I have been experiencing difficulty walking, vision changes, muscle pain, dry skin, abdominal pain."
Measles,"I have been experiencing stiffness, weight loss, increased urination, dry skin."
Lupus,"I have been experiencing dry skin, night sweats, sore throat, increased urination."
Rubella,"I have been experiencing memory loss, muscle pain, abdominal pain, dry skin, joint pain."
Skin Allergy,"I have been experiencing fever, muscle pain, shortness of breath, night sweats."
Diabetes,"I have been experiencing abdominal pain, fever, dry skin, joint pain, cough, hair loss."
Chickenpox,"I have been experiencing abdominal pain, dry skin, cough, memory loss, swelling."
Epilepsy,"I have been experiencing hair loss, diarrhea, stiffness, difficulty walking, memory loss."
Anxiety,"I have been experiencing cough, joint pain, speech difficulty."
Rubella,"I have been experiencing dry skin, sore throat, cough, vision changes, vomiting, muscle pain."
Migraine,"I have been experiencing skin rash, rapid heartbeat, cough."
HIV/AIDS,"I have been experiencing dry skin, shortness of breath, tremors, speech difficulty, vision changes."
Osteoporosis,"I have been experiencing speech difficulty, increased urination, tremors."
Tuberculosis,"I have been experiencing fatigue, loss of appetite, nausea."
Mumps,"I have been experiencing chest pain, increased urination, cough."
Bronchitis,"I have been experiencing weight loss, vomiting, memory loss, stiffness, swelling."
Bronchitis,"I have been experiencing hair loss, shortness of breath, diarrhea, chest pain, stiffness, memory loss."
Arthritis,"I have been experiencing diarrhea, fever, rapid heartbeat."
Alzheimer's,"I have been experiencing shortness of breath, fever, increased urination, dizziness, joint pain, weight loss."
Common Cold,"I have been experiencing shortness of breath, weight loss, stiffness, nausea, diarrhea, muscle pain."
Anxiety,"I have been experiencing difficulty breathing, memory loss, cough."
Alzheimer's,"I have been experiencing dry skin, cough, weight loss."
Bronchitis,"I have been experiencing sore throat, joint pain, cough, weight loss, dizziness."
Ulcer,"I have been experiencing fatigue, joint pain, shortness of breath, speech difficulty."
Depression,"I have been experiencing diarrhea, rapid heartbeat, fever, dizziness."
Chickenpox,"I have been experiencing joint pain, abdominal pain, muscle pain, difficulty walking, vision changes, chest pain."
Ulcer,"I have been experiencing tremors, fatigue, skin rash."
Rubella,"I have been experiencing stiffness, nausea, difficulty walking, night sweats."
Bronchitis,"I have been experiencing dizziness, weight loss, chest pain, tremors, dry skin, shortness of breath."
Skin Allergy,"I have been experiencing muscle pain, vomiting, cough, dizziness."
Hypertension,"I have been experiencing sore throat, tremors, difficulty breathing."
Rubella,"I have been experiencing difficulty walking, night sweats, abdominal pain."
Parkinson's,"I have been experiencing chest pain, vision changes, fever, loss of appetite, headache."
HIV/AIDS,"I have been experiencing diarrhea, loss of appetite, stiffness."
Depression,"I have been experiencing fatigue, speech difficulty, hair loss, rapid heartbeat, shortness of breath, vomiting."
Asthma,"I have been experiencing chest pain, rapid heartbeat, sore throat, cough."
COVID-19,"I have been experiencing joint pain, stiffness, loss of appetite, memory loss."
Bronchitis,"I have been experiencing fever, cough, vision changes, joint pain, vomiting."
Arthritis,"I have been experiencing dry skin, stiffness, difficulty breathing."
Tonsillitis,"I have been experiencing difficulty walking, dizziness, sore throat, stiffness, loss of appetite."
Bronchitis,"I have been experiencing diarrhea, skin rash, fever, sore throat."
Skin Allergy,"I have been experiencing difficulty breathing, chest pain, vision changes, nausea, memory loss."
Scoliosis,"I have been experiencing difficulty walking, diarrhea, chest pain, fever, skin rash."
Lupus,"I have been experiencing hair loss, muscle pain, fever."
Mumps,"I have been experiencing hair loss, stiffness, tremors, speech difficulty."
Depression,"I have been experiencing increased urination, skin rash, swelling, vision changes."
Depression,"I have been experiencing tremors, memory loss, fever, vomiting."
Chickenpox,"I have been experiencing skin rash, abdominal pain, vomiting, fever, speech difficulty, muscle pain."
Epilepsy,"I have been experiencing loss of appetite, stiffness, swelling, rapid heartbeat."
Measles,"I have been experiencing abdominal pain, stiffness, fatigue, loss of appetite, dry skin, shortness of breath."
Hepatitis,"I have been experiencing headache, fever, abdominal pain, swelling, cough."
Influenza,"I have been experiencing nausea, hair loss, speech difficulty."
Migraine,"I have been experiencing cough, weight loss, diarrhea, vision changes, stiffness, dizziness."
Depression,"I have been experiencing rapid heartbeat, nausea, muscle pain, tremors, weight loss."
Migraine,"I have been experiencing nausea, weight loss, loss of appetite, memory loss, vomiting, shortness of breath."
Tuberculosis,"I have been experiencing dry skin, night sweats, cough, abdominal pain, difficulty breathing, difficulty walking."
Skin Allergy,"I have been experiencing weight loss, hair loss, shortness of breath."
Gastritis,"I have been experiencing memory loss, stiffness, night sweats, loss of appetite, fatigue, difficulty walking."
Epilepsy,"I have been experiencing nausea, memory loss, hair loss, chest pain, vomiting, difficulty breathing."
Hepatitis,"I have been experiencing headache, dry skin, cough, diarrhea, difficulty walking."
Pneumonia,"I have been experiencing difficulty walking, weight loss, fatigue, muscle pain, night sweats, dry skin."
Chickenpox,"I have been experiencing difficulty breathing, fever, nausea, hair loss, vision changes."
Pneumonia,"I have been experiencing muscle pain, dizziness, fatigue, weight loss, headache, abdominal pain."
Anxiety,"I have been experiencing abdominal pain, joint pain, difficulty breathing."
Osteoporosis,"I have been experiencing loss of appetite, dizziness, nausea, hair loss, skin rash, speech difficulty."
Tuberculosis,"I have been experiencing abdominal pain, fatigue, difficulty breathing."
Common Cold,"I have been experiencing skin rash, tremors, increased urination, difficulty breathing."
Measles,"I have been experiencing vision changes, rapid heartbeat, increased urination, diarrhea, speech difficulty, loss of appetite."
Mumps,"I have been experiencing muscle pain, speech difficulty, fever, vomiting, shortness of breath, joint pain."
Rubella,"I have been experiencing night sweats, sore throat, chest pain, abdominal pain, skin rash, cough."
Gastritis,"I have been experiencing weight loss, cough, difficulty breathing, increased urination."
Alzheimer's,"I have been experiencing increased urination, loss of appetite, night sweats, rapid heartbeat, hair loss, dizziness."
Mumps,"I have been experiencing stiffness, memory loss, loss of appetite, shortness of breath."
Influenza,"I have been experiencing fatigue, weight loss, nausea, skin rash."
Tonsillitis,"I have been experiencing headache, sore throat, vomiting, dizziness, difficulty breathing, skin rash."
Measles,"I have been experiencing speech difficulty, swelling, muscle pain, vomiting, headache, diarrhea."
Rubella,"I have been experiencing swelling, increased urination, weight loss, rapid heartbeat, dry skin, nausea."
Depression,"I have been experiencing rapid heartbeat, headache, chest pain, cough, memory loss, tremors."
COVID-19,"I have been experiencing increased urination, skin rash, muscle pain, swelling, sore throat, difficulty breathing."
Scoliosis,"I have been experiencing headache, weight loss, difficulty breathing, chest pain, memory loss."
Depression,"I have been experiencing joint pain, night sweats, sore throat, tremors."
Diabetes,"I have been experiencing sore throat, shortness of breath, memory loss, abdominal pain."
Hypertension,"I have been experiencing dizziness, abdominal pain, difficulty walking, increased urination, skin rash."
Depression,"I have been experiencing skin rash, tremors, headache, rapid heartbeat, difficulty breathing, vomiting."
Ulcer,"I have been experiencing cough, night sweats, rapid heartbeat."
Hypertension,"I have been experiencing swelling, rapid heartbeat, dizziness."
Diabetes,"I have been experiencing fever, skin rash, cough, nausea."
Asthma,"I have been experiencing rapid heartbeat, stiffness, shortness of breath."
Scoliosis,"I have been experiencing diarrhea, muscle pain, sore throat."
Influenza,"I have been experiencing diarrhea, fatigue, rapid heartbeat, joint pain, memory loss, shortness of breath."
Arthritis,"I have been experiencing joint pain, night sweats, speech difficulty, cough, swelling."
Epilepsy,"I have been experiencing speech difficulty, weight loss, headache."
Migraine,"I have been experiencing swelling, fever, memory loss, shortness of breath, nausea."
Migraine,"I have been experiencing rapid heartbeat, muscle pain, loss of appetite, swelling."
Measles,"I have been experiencing stiffness, muscle pain, difficulty breathing."
Ulcer,"I have been experiencing rapid heartbeat, memory loss, sore throat, night sweats."
Tonsillitis,"I have been experiencing dizziness, difficulty breathing, joint pain, tremors, rapid heartbeat, nausea."
Common Cold,"I have been experiencing diarrhea, fatigue, sore throat, swelling, hair loss, vision changes."
Hypertension,"I have been experiencing rapid heartbeat, difficulty walking, fatigue, dry skin."
Asthma,"I have been experiencing vomiting, night sweats, weight loss, increased urination."
Tonsillitis,"I have been experiencing vomiting, speech difficulty, memory loss, tremors, difficulty breathing, diarrhea."
Scoliosis,"I have been experiencing sore throat, stiffness, skin rash, memory loss, difficulty walking."
Rubella,"I have been experiencing chest pain, night sweats, cough."
Scoliosis,"I have been experiencing skin rash, fever, difficulty breathing, increased urination."
Hypertension,"I have been experiencing increased urination, fever, headache, hair loss, muscle pain, skin rash."
Measles,"I have been experiencing cough, swelling, diarrhea."
Gout,"I have been experiencing dizziness, difficulty walking, increased urination, chest pain."
Ulcer,"I have been experiencing shortness of breath, vision changes, vomiting, hair loss."
Gout,"I have been experiencing memory loss, skin rash, chest pain, weight loss, difficulty breathing, sore throat."
Gout,"I have been experiencing headache, vomiting, stiffness, weight loss."
Pneumonia,"I have been experiencing hair loss, cough, dry skin, joint pain, vision changes, skin rash."
Bronchitis,"I have been experiencing dizziness, speech difficulty, rapid heartbeat, joint pain."
Gastritis,"I have been experiencing sore throat, increased urination, headache."
Ulcer,"I have been experiencing vomiting, speech difficulty, skin rash, rapid heartbeat."
COVID-19,"I have been experiencing cough, stiffness, dry skin."
Diabetes,"I have been experiencing night sweats, dizziness, nausea."
HIV/AIDS,"I have been experiencing difficulty breathing, fatigue, dizziness, increased urination, muscle pain."
Pneumonia,"I have been experiencing diarrhea, skin rash, muscle pain, tremors, sore throat."
Skin Allergy,"I have been experiencing difficulty breathing, increased urination, difficulty walking, night sweats, swelling."
Diabetes,"I have been experiencing swelling, loss of appetite, cough, sore throat."
Asthma,"I have been experiencing difficulty breathing, fever, hair loss."
Skin Allergy,"I have been experiencing speech difficulty, increased urination, abdominal pain, night sweats."
Parkinson's,"I have been experiencing night sweats, chest pain, difficulty breathing, cough, sore throat, muscle pain."
Osteoporosis,"I have been experiencing night sweats, swelling, nausea, speech difficulty, weight loss."
Scoliosis,"I have been experiencing cough, sore throat, speech difficulty, skin rash, vomiting."
Tuberculosis,"I have been experiencing tremors, night sweats, shortness of breath, headache, weight loss."
Epilepsy,"I have been experiencing shortness of breath, diarrhea, vision changes, vomiting, rapid heartbeat, headache."
Depression,"I have been experiencing fever, dizziness, rapid heartbeat, difficulty breathing, joint pain, nausea."
Arthritis,"I have been experiencing night sweats, memory loss, nausea, hair loss, sore throat, vomiting."
Asthma,"I have been experiencing shortness of breath, stiffness, weight loss, fatigue."
Migraine,"I have been experiencing loss of appetite, increased urination, swelling, weight loss, headache, joint pain."
Alzheimer's,"I have been experiencing difficulty walking, abdominal pain, weight loss."
Scoliosis,"I have been experiencing dry skin, shortness of breath, vision changes, difficulty walking."
Influenza,"I have been experiencing increased urination, night sweats, tremors, loss of appetite, fatigue, dizziness."
Hypertension,"I have been experiencing nausea, difficulty walking, cough, tremors, memory loss."
Anxiety,"I have been experiencing dizziness, diarrhea, loss of appetite."
Measles,"I have been experiencing dizziness, night sweats, nausea, sore throat."
Gout,"I have been experiencing weight loss, muscle pain, dizziness."
Common Cold,"I have been experiencing difficulty walking, dry skin, swelling, headache."
Chickenpox,"I have been experiencing dizziness, stiffness, difficulty walking."
COVID-19,"I have been experiencing dry skin, stiffness, joint pain, vomiting, chest pain."
Migraine,"I have been experiencing shortness of breath, dizziness, dry skin, fatigue."
Hypertension,"I have been experiencing chest pain, sore throat, loss of appetite, rapid heartbeat, dry skin."
Tonsillitis,"I have been experiencing fatigue, vision changes, rapid heartbeat, fever."
Chickenpox,"I have been experiencing muscle pain, loss of appetite, hair loss."
Gastritis,"I have been experiencing abdominal pain, increased urination, fever."
Alzheimer's,"I have been experiencing joint pain, fatigue, headache."
Arthritis,"I have been experiencing speech difficulty, increased urination, tremors, nausea, weight loss."
Hepatitis,"I have been experiencing shortness of breath, chest pain, stiffness."
Chickenpox,"I have been experiencing night sweats, swelling, fever, nausea."
Osteoporosis,"I have been experiencing sore throat, skin rash, headache, night sweats, swelling."
Lupus,"I have been experiencing cough, increased urination, speech difficulty."
Hypertension,"I have been experiencing nausea, speech difficulty, cough."
Measles,"I have been experiencing hair loss, joint pain, loss of appetite, weight loss, tremors."
Diabetes,"I have been experiencing speech difficulty, skin rash, difficulty breathing, stiffness."
Anxiety,"I have been experiencing fatigue, night sweats, dizziness, abdominal pain, rapid heartbeat, nausea."
Chickenpox,"I have been experiencing muscle pain, headache, hair loss, rapid heartbeat, sore throat, skin rash."
Tonsillitis,"I have been experiencing headache, vision changes, abdominal pain, difficulty breathing, cough."
COVID-19,"I have been experiencing dry skin, loss of appetite, sore throat, joint pain, shortness of breath, weight loss."
Skin Allergy,"I have been experiencing headache, speech difficulty, cough, weight loss, chest pain."
HIV/AIDS,"I have been experiencing skin rash, headache, speech difficulty, vomiting, muscle pain, night sweats."
Bronchitis,"I have been experiencing muscle pain, dizziness, difficulty breathing, vision changes, shortness of breath."
COVID-19,"I have been experiencing dry skin, skin rash, vomiting, vision changes, difficulty breathing."
Migraine,"I have been experiencing joint pain, swelling, diarrhea, rapid heartbeat, fever."
Scoliosis,"I have been experiencing weight loss, loss of appetite, abdominal pain."
Tonsillitis,"I have been experiencing chest pain, night sweats, skin rash."
Influenza,"I have been experiencing weight loss, stiffness, rapid heartbeat."
Measles,"I have been experiencing dizziness, muscle pain, vomiting, vision changes."
Diabetes,"I have been experiencing increased urination, fatigue, stiffness, swelling, joint pain."
Gout,"I have been experiencing skin rash, cough, tremors, fatigue, muscle pain."
HIV/AIDS,"I have been experiencing tremors, chest pain, joint pain, memory loss, stiffness, hair loss."
HIV/AIDS,"I have been experiencing diarrhea, joint pain, night sweats."
Common Cold,"I have been experiencing memory loss, difficulty walking, fever, difficulty breathing, rapid heartbeat, vision changes."
HIV/AIDS,"I have been experiencing diarrhea, cough, speech difficulty, fever, rapid heartbeat, shortness of breath."
Depression,"I have been experiencing cough, weight loss, muscle pain, rapid heartbeat, fatigue, night sweats."
Mumps,"I have been experiencing dizziness, cough, fatigue, skin rash."
HIV/AIDS,"I have been experiencing fever, abdominal pain, rapid heartbeat."
Tuberculosis,"I have been experiencing nausea, vomiting, muscle pain."
Skin Allergy,"I have been experiencing increased urination, diarrhea, speech difficulty, swelling, abdominal pain."
Osteoporosis,"I have been experiencing memory loss, headache, hair loss, shortness of breath, dizziness, skin rash."
Lupus,"I have been experiencing difficulty walking, vomiting, cough."
Hypertension,"I have been experiencing fever, hair loss, chest pain, swelling."
Parkinson's,"I have been experiencing increased urination, fatigue, abdominal pain, swelling, memory loss, tremors."
Scoliosis,"I have been experiencing difficulty walking, muscle pain, tremors, skin rash, nausea, dry skin."
Hypertension,"I have been experiencing fatigue, rapid heartbeat, dizziness, joint pain."
Bronchitis,"I have been experiencing difficulty walking, shortness of breath, weight loss, dizziness, increased urination, tremors."
Chickenpox,"I have been experiencing cough, sore throat, joint pain."
HIV/AIDS,"I have been experiencing chest pain, headache, difficulty breathing."
Hepatitis,"I have been experiencing fatigue, dizziness, increased urination, vomiting, night sweats."
Depression,"I have been experiencing swelling, joint pain, abdominal pain."
Mumps,"I have been experiencing memory loss, joint pain, speech difficulty, diarrhea, weight loss, dry skin."
Alzheimer's,"I have been experiencing increased urination, fever, dizziness, dry skin, difficulty breathing, joint pain."
Gout,"I have been experiencing dizziness, muscle pain, fatigue, night sweats."
Hypertension,"I have been experiencing swelling, stiffness, dizziness."
Pneumonia,"I have been experiencing fatigue, stiffness, speech difficulty, loss of appetite, fever."
Diabetes,"I have been experiencing vision changes, difficulty walking, joint pain."
Scoliosis,"I have been experiencing fever, loss of appetite, tremors, joint pain, vision changes."
Rubella,"I have been experiencing fever, night sweats, rapid heartbeat, joint pain, muscle pain."
Rubella,"I have been experiencing stiffness, swelling, nausea, fever, hair loss."
Diabetes,"I have been experiencing nausea, skin rash, increased urination."
Common Cold,"I have been experiencing shortness of breath, skin rash, muscle pain, dry skin, difficulty breathing."
COVID-19,"I have been experiencing sore throat, vomiting, difficulty breathing, headache."
Influenza,"I have been experiencing abdominal pain, speech difficulty, loss of appetite."
Mumps,"I have been experiencing dizziness, speech difficulty, cough, fever, difficulty breathing."
Anxiety,"I have been experiencing vision changes, difficulty walking, skin rash."
Asthma,"I have been experiencing abdominal pain, joint pain, shortness of breath, fever."
Skin Allergy,"I have been experiencing sore throat, loss of appetite, vomiting, cough."
Mumps,"I have been experiencing speech difficulty, muscle pain, shortness of breath, sore throat."
Measles,"I have been experiencing cough, night sweats, increased urination."
Common Cold,"I have been experiencing joint pain, fever, fatigue, shortness of breath, sore throat."
Pneumonia,"I have been experiencing abdominal pain, muscle pain, speech difficulty, rapid heartbeat, hair loss."
Tuberculosis,"I have been experiencing speech difficulty, fatigue, sore throat, memory loss, fever."
Asthma,"I have been experiencing nausea, difficulty walking, chest pain, difficulty breathing."
Pneumonia,"I have been experiencing vision changes, swelling, fatigue, weight loss, dry skin."
Alzheimer's,"I have been experiencing tremors, rapid heartbeat, dry skin, headache."
Gastritis,"I have been experiencing headache, weight loss, vomiting, night sweats, cough, skin rash."
HIV/AIDS,"I have been experiencing increased urination, memory loss, difficulty breathing, vomiting."
Tuberculosis,"I have been experiencing dry skin, cough, hair loss, stiffness, loss of appetite, diarrhea."
Scoliosis,"I have been experiencing fever, dizziness, tremors, shortness of breath, abdominal pain."
Osteoporosis,"I have been experiencing sore throat, cough, chest pain."
Osteoporosis,"I have been experiencing night sweats, cough, loss of appetite, muscle pain, dry skin."
Diabetes,"I have been experiencing difficulty breathing, joint pain, vision changes."
Mumps,"I have been experiencing dizziness, speech difficulty, sore throat, loss of appetite, tremors."
Tuberculosis,"I have been experiencing tremors, swelling, fatigue, muscle pain, dry skin, chest pain."
Mumps,"I have been experiencing loss of appetite, joint pain, fever."
Scoliosis,"I have been experiencing headache, dry skin, rapid heartbeat."
Gastritis,"I have been experiencing swelling, abdominal pain, tremors."
Lupus,"I have been experiencing night sweats, memory loss, joint pain."
Influenza,"I have been experiencing increased urination, cough, muscle pain, difficulty breathing."
Influenza,"I have been experiencing fatigue, diarrhea, joint pain."
Tuberculosis,"I have been experiencing abdominal pain, tremors, loss of appetite, shortness of breath, speech difficulty, skin rash."
COVID-19,"I have been experiencing night sweats, vomiting, abdominal pain, difficulty breathing, skin rash, fever."
Pneumonia,"I have been experiencing loss of appetite, dry skin, fatigue, memory loss."
HIV/AIDS,"I have been experiencing nausea, muscle pain, night sweats, loss of appetite, swelling, stiffness."
Influenza,"I have been experiencing cough, night sweats, swelling, diarrhea, speech difficulty, hair loss."
COVID-19,"I have been experiencing abdominal pain, sore throat, difficulty walking, weight loss."
HIV/AIDS,"I have been experiencing shortness of breath, weight loss, dry skin."
Alzheimer's,"I have been experiencing difficulty breathing, vomiting, dizziness, muscle pain, fatigue."
Lupus,"I have been experiencing abdominal pain, night sweats, dizziness, nausea."
Lupus,"I have been experiencing hair loss, shortness of breath, loss of appetite, vomiting."
Influenza,"I have been experiencing memory loss, weight loss, increased urination."
Hepatitis,"I have been experiencing difficulty walking, joint pain, fever, headache, chest pain."
Hypertension,"I have been experiencing sore throat, difficulty walking, dizziness, speech difficulty, diarrhea, cough."
Arthritis,"I have been experiencing hair loss, swelling, fever, dry skin, weight loss."
Osteoporosis,"I have been experiencing hair loss, loss of appetite, sore throat, dry skin."
Tonsillitis,"I have been experiencing weight loss, cough, speech difficulty, loss of appetite, sore throat, night sweats."
Parkinson's,"I have been experiencing tremors, fatigue, chest pain, vomiting, vision changes, difficulty walking."
Epilepsy,"I have been experiencing memory loss, loss of appetite, speech difficulty."
Diabetes,"I have been experiencing stiffness, night sweats, vomiting, weight loss, fever."
Ulcer,"I have been experiencing shortness of breath, muscle pain, vomiting."
Alzheimer's,"I have been experiencing diarrhea, joint pain, swelling, headache."
Hypertension,"I have been experiencing fever, skin rash, speech difficulty, abdominal pain, headache, nausea."
Asthma,"I have been experiencing rapid heartbeat, chest pain, muscle pain, night sweats, speech difficulty."
Common Cold,"I have been experiencing loss of appetite, stiffness, diarrhea."
Anxiety,"I have been experiencing loss of appetite, chest pain, abdominal pain."
Depression,"I have been experiencing headache, difficulty walking, shortness of breath, tremors."
Influenza,"I have been experiencing tremors, night sweats, hair loss, cough, nausea, diarrhea."
Measles,"I have been experiencing vomiting, diarrhea, night sweats."
Mumps,"I have been experiencing sore throat, abdominal pain, vision changes, speech difficulty."
Scoliosis,"I have been experiencing cough, loss of appetite, dizziness, difficulty walking."
Bronchitis,"I have been experiencing difficulty breathing, increased urination, stiffness, tremors, night sweats."
Hypertension,"I have been experiencing headache, rapid heartbeat, night sweats, hair loss, swelling, vomiting."
Gout,"I have been experiencing headache, vomiting, speech difficulty."
Lupus,"I have been experiencing tremors, rapid heartbeat, abdominal pain."
Measles,"I have been experiencing difficulty walking, weight loss, memory loss."
Measles,"I have been experiencing rapid heartbeat, fatigue, increased urination, stiffness."
Chickenpox,"I have been experiencing abdominal pain, sore throat, joint pain, weight loss."
Bronchitis,"I have been experiencing difficulty walking, sore throat, joint pain, muscle pain, fatigue, shortness of breath."
Mumps,"I have been experiencing difficulty walking, vomiting, joint pain, memory loss, stiffness, shortness of breath."
Parkinson's,"I have been experiencing muscle pain, difficulty walking, night sweats, fatigue."
Diabetes,"I have been experiencing dry skin, memory loss, sore throat."
Parkinson's,"I have been experiencing speech difficulty, sore throat, fatigue, rapid heartbeat, vision changes, abdominal pain."
Influenza,"I have been experiencing shortness of breath, loss of appetite, stiffness, difficulty breathing."
Ulcer,"I have been experiencing diarrhea, difficulty walking, hair loss, sore throat, memory loss, skin rash."
Osteoporosis,"I have been experiencing weight loss, tremors, loss of appetite, swelling."
Hypertension,"I have been experiencing fatigue, abdominal pain, difficulty breathing, vision changes, nausea, difficulty walking."
Osteoporosis,"I have been experiencing swelling, vision changes, dry skin, joint pain."
Tuberculosis,"I have been experiencing hair loss, dizziness, dry skin, diarrhea, difficulty breathing."
Gastritis,"I have been experiencing joint pain, memory loss, loss of appetite, vomiting."
Tonsillitis,"I have been experiencing increased urination, fatigue, loss of appetite, shortness of breath."
Anxiety,"I have been experiencing sore throat, shortness of breath, nausea, dizziness, loss of appetite, headache."
Arthritis,"I have been experiencing shortness of breath, tremors, difficulty walking, diarrhea."
Anxiety,"I have been experiencing dizziness, swelling, sore throat."
Ulcer,"I have been experiencing hair loss, vision changes, vomiting."
Common Cold,"I have been experiencing difficulty breathing, fatigue, abdominal pain, vomiting, dizziness, cough."
Influenza,"I have been experiencing loss of appetite, joint pain, hair loss, dry skin, shortness of breath, diarrhea."
Gastritis,"I have been experiencing diarrhea, hair loss, headache."
Hepatitis,"I have been experiencing increased urination, difficulty breathing, chest pain."
Influenza,"I have been experiencing loss of appetite, difficulty walking, hair loss."
Parkinson's,"I have been experiencing diarrhea, swelling, vision changes."
